gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,dragonSoul,blueTopChampion,blueJgChampion,blueMidChampion,blueAdcChampion,blueSupChampion,redTopChampion,redJgChampion,redMidChampion,redAdcChampion,redSupChampion
4523527699,1,108,5,1,6,5,8,0,0,0,0,16620,7.0,17711,238,37,361,-672,23.8,1662.0,17,0,0,5,6,5,0,0,0,0,16259,7.0,18383,223,54,-361,672,22.3,1625.9,Cloud,Gangplank,JarvanIV,Sylas,Zeri,Karma,Aurora,Nocturne,Irelia,Taliyah,Bard
4522356055,1,19,2,0,6,5,5,1,1,0,0,15926,6.8,17186,209,44,905,1369,20.9,1592.6,15,2,1,5,6,10,0,0,0,0,15021,6.4,15817,180,40,-905,-1369,18.0,1502.1,Hextech,Yorick,Diana,Orianna,Ziggs,Nautilus,Aurora,Chogath,Neeko,Lucian,Braum
4454501300,0,15,1,1,9,6,5,0,0,0,0,16852,6.6,17417,210,38,348,-1004,21.0,1685.2,15,5,0,6,9,6,1,1,0,0,16504,7.0,18421,216,60,-348,1004,21.6,1650.4,Chemtech,Renekton,Talon,Quinn,Ezreal,Sona,Aatrox,Nidalee,Viktor,Sivir,Braum
4516589560,0,14,1,1,6,8,6,0,0,0,0,16936,7.2,18023,219,64,-424,-630,21.9,1693.6,14,2,0,8,6,10,2,1,1,0,17360,7.0,18653,230,48,424,630,23.0,1736.0,Mountain,Sion,Khazix,Neeko,Zeri,Karma,Zaahen,Karthus,Yasuo,Yunara,Blitzcrank
4505605320,1,15,4,1,10,4,13,1,1,0,0,17917,7.2,18904,212,37,3058,1325,21.2,1791.7,37,1,0,4,10,2,1,0,1,0,14859,6.8,17579,222,52,-3058,-1325,22.2,1485.9,Cloud,Vladimir,Talon,Ahri,Jhin,Blitzcrank,KSante,LeeSin,Mel,Taliyah,Thresh
4470336918,0,16,1,1,7,8,11,1,1,0,0,17558,6.8,17445,241,48,-105,-1401,24.1,1755.8,18,4,0,8,7,9,1,0,1,0,17663,6.8,18846,232,50,105,1401,23.2,1766.3,Mountain,Gwen,Nidalee,Mel,Corki,Senna,Vladimir,Sylas,Viktor,Jhin,Thresh
4522654087,0,12,0,0,3,8,3,0,0,0,0,15149,6.8,17143,205,51,-1876,-2659,20.5,1514.9,13,2,1,8,3,4,1,1,0,0,17025,7.4,19802,211,76,1876,2659,21.1,1702.5,Mountain,Aatrox,Chogath,Sylas,Corki,Blitzcrank,Rumble,Jayce,Yone,Zeri,Leona
4523758251,0,15,1,0,5,7,8,1,1,0,0,16112,6.4,16747,215,52,-1031,-760,21.5,1611.2,17,1,1,7,5,10,0,0,0,0,17143,6.8,17507,211,56,1031,760,21.1,1714.3,Infernal,Aatrox,XinZhao,Quinn,Draven,Senna,Aatrox,Talon,Orianna,Ziggs,Thresh
4522558200,0,39,1,1,7,4,6,0,0,0,0,15885,7.2,19056,207,52,125,2058,20.7,1588.5,22,5,0,4,7,4,0,0,0,0,15760,6.8,16998,224,47,-125,-2058,22.4,1576.0,Chemtech,Yorick,Karthus,Malzahar,Taliyah,Neeko,Shen,Chogath,Viktor,Mel,Braum
4524960407,1,22,0,1,4,7,4,1,0,1,1,17104,6.6,17075,224,61,-669,-502,22.4,1710.4,17,4,0,7,4,8,1,1,0,0,17773,6.8,17577,209,46,669,502,20.9,1777.3,Chemtech,Irelia,Diana,Yone,Ezreal,Senna,Jayce,Nidalee,Quinn,Sivir,Sona
4492820318,1,51,3,0,10,5,16,1,1,0,1,17535,6.4,15420,173,40,1436,-1544,17.3,1753.5,14,2,1,5,10,4,0,0,0,0,16099,6.8,16964,207,66,-1436,1544,20.7,1609.9,Ocean,Renekton,Khazix,Mel,Ziggs,Nautilus,Renekton,Sylas,Syndra,Taliyah,Leona
4482355547,0,23,1,1,8,10,8,1,1,0,0,17321,7.0,18683,205,59,-78,-155,20.5,1732.1,13,2,0,10,8,7,1,0,1,0,17399,7.4,18838,207,40,78,155,20.7,1739.9,Mountain,Vayne,XinZhao,Yone,Taliyah,Sona,Fiora,XinZhao,Viktor,Tristana,Nami
4519483383,1,9,3,1,6,7,6,1,0,1,0,16317,7.0,18679,204,71,-713,103,20.4,1631.7,84,4,0,7,6,5,1,1,0,0,17030,6.8,18576,212,52,713,-103,21.2,1703.0,Cloud,Jax,XinZhao,Zoe,Jhin,Poppy,Vladimir,MonkeyKing,Ryze,Aphelios,Thresh
4523957266,0,19,2,0,4,7,2,0,0,0,0,15649,7.2,18614,234,66,-1975,-1115,23.4,1564.9,24,4,1,7,4,7,1,1,0,0,17624,7.2,19729,243,55,1975,1115,24.3,1762.4,Mountain,Fiora,Jayce,Viktor,Mel,Nautilus,Vladimir,Sylas,Yasuo,Tristana,Rakan
4520868488,1,15,3,1,9,3,11,0,0,0,0,17592,7.0,18664,220,41,1411,766,22.0,1759.2,11,1,0,3,9,4,1,1,0,0,16181,7.0,17898,215,62,-1411,-766,21.5,1618.1,Infernal,Aatrox,Sylas,Ekko,Ziggs,Nami,Gwen,Karthus,Neeko,Corki,Senna
4457621044,1,47,3,1,2,1,3,1,1,0,0,15420,7.0,18204,230,65,661,139,23.0,1542.0,14,2,0,1,2,2,0,0,0,0,14759,6.6,18065,245,56,-661,-139,24.5,1475.9,Cloud,Aurora,Talon,Yasuo,Corki,Janna,Vladimir,Talon,Ekko,Lucian,Rakan
4494262239,0,14,0,0,3,4,6,0,0,0,0,15929,6.8,17529,226,40,-394,-1635,22.6,1592.9,14,1,1,4,3,4,1,0,1,0,16323,7.0,19164,237,64,394,1635,23.7,1632.3,Ocean,Jayce,LeeSin,Mel,Taliyah,Renata,Aatrox,Ambessa,Ekko,Zeri,Blitzcrank
4524530241,0,49,0,1,4,4,4,0,0,0,0,15046,6.6,16504,178,48,-557,-832,17.8,1504.6,13,5,0,4,4,6,0,0,0,0,15603,6.6,17336,217,52,557,832,21.7,1560.3,Infernal,Fiora,Jayce,Ryze,Caitlyn,Thresh,Aatrox,Jayce,Quinn,Caitlyn,Leona
4500738372,1,20,3,0,6,3,5,0,0,0,0,16737,7.4,19857,243,64,1204,2004,24.3,1673.7,16,4,1,3,6,2,1,1,0,0,15533,6.8,17853,250,48,-1204,-2004,25.0,1553.3,Ocean,Jayce,Rengar,Sylas,Draven,Nami,Fiora,Nidalee,Neeko,Draven,Lulu
4520610441,0,41,2,1,6,7,8,0,0,0,0,15756,6.6,16210,204,49,-1966,-3189,20.4,1575.6,18,4,0,7,6,6,0,0,0,0,17722,7.4,19399,242,60,1966,3189,24.2,1772.2,Hextech,Ambessa,Ambessa,Malzahar,Jhin,Pantheon,Vayne,MonkeyKing,Ekko,Ezreal,Bard
4487705166,1,59,2,0,3,6,6,1,1,0,0,15442,6.8,17518,238,51,-1090,-1499,23.8,1544.2,11,17,1,6,3,6,0,0,0,0,16532,6.8,19017,233,56,1090,1499,23.3,1653.2,Infernal,KSante,Qiyana,Neeko,Yunara,Renata,Jayce,Talon,Yasuo,Taliyah,Thresh
4524841427,0,16,2,1,9,8,12,1,0,1,0,16649,6.2,15616,166,36,-1152,-2193,16.6,1664.9,19,2,0,8,9,8,1,1,0,0,17801,6.8,17809,208,48,1152,2193,20.8,1780.1,Ocean,Gwen,Talon,Syndra,Ashe,Alistar,Gangplank,Viego,Yasuo,Tristana,Poppy
4501013460,0,27,0,0,6,10,4,1,0,1,0,16171,7.0,17902,202,54,-1682,-71,20.2,1617.1,14,2,1,10,6,8,1,1,0,0,17853,7.0,17973,226,52,1682,71,22.6,1785.3,Hextech,Shen,Jayce,Ekko,Corki,Poppy,Ambessa,Khazix,Jayce,Taliyah,Alistar
4522459951,1,15,5,1,9,4,12,1,1,0,0,17190,6.6,17783,210,41,1847,1084,21.0,1719.0,14,2,0,4,9,5,1,0,1,0,15343,6.8,16699,200,40,-1847,-1084,20.0,1534.3,Infernal,Jax,JarvanIV,Orianna,Tristana,Janna,Zaahen,Chogath,Ahri,Corki,Nautilus
4524235691,0,91,4,1,7,6,12,0,0,0,0,17222,7.0,18157,227,48,808,-236,22.7,1722.2,13,3,0,6,7,3,1,1,0,0,16414,7.0,18393,250,53,-808,236,25.0,1641.4,Cloud,Rumble,Ambessa,Yasuo,Aphelios,Bard,Yorick,Karthus,Neeko,Corki,Rakan
4524900733,1,16,1,0,6,9,3,1,1,0,0,15704,6.6,17114,199,52,-1332,-2004,19.9,1570.4,14,6,1,9,6,10,0,0,0,0,17036,7.2,19118,217,40,1332,2004,21.7,1703.6,Chemtech,Ambessa,DrMundo,Syndra,Jhin,Leona,Rumble,Karthus,Ekko,Kaisa,Karma
4521830295,0,16,2,0,9,18,9,0,0,0,0,16331,6.4,14886,162,31,-3966,-2999,16.2,1633.1,18,2,1,18,9,16,1,0,1,0,20297,6.8,17885,169,38,3966,2999,16.9,2029.7,Infernal,Rumble,Rengar,Neeko,Kalista,Janna,Vayne,Nidalee,Hwei,Jhin,Renata
4460355612,0,33,1,0,10,7,11,1,0,1,1,19186,7.2,18375,183,51,1377,795,18.3,1918.6,14,2,1,7,10,8,1,1,0,0,17809,7.0,17580,201,52,-1377,-795,20.1,1780.9,Cloud,Fiora,MonkeyKing,Yasuo,Xayah,Lulu,Vayne,Talon,Malzahar,Kaisa,Neeko
4500291945,1,16,0,1,7,3,10,1,1,0,0,17546,6.8,17209,228,47,1493,1167,22.8,1754.6,10,2,0,3,7,4,1,0,1,1,16053,6.4,16042,193,51,-1493,-1167,19.3,1605.3,Hextech,Jax,Sylas,Zoe,Jhin,Poppy,Vayne,Viego,Akali,MissFortune,Blitzcrank
4512192023,0,18,4,0,4,7,5,0,0,0,0,15198,6.8,17177,219,38,-2876,-2715,21.9,1519.8,10,4,1,7,4,9,1,0,1,0,18074,7.2,19892,222,92,2876,2715,22.2,1807.4,Mountain,Riven,Nidalee,Zoe,Sivir,Rakan,Fiora,Khazix,Sylas,Mel,Janna
4489456327,0,42,3,0,8,7,13,1,1,0,0,17909,6.4,16512,165,39,1340,-207,16.5,1790.9,19,4,1,7,8,10,0,0,0,0,16569,6.6,16719,201,32,-1340,207,20.1,1656.9,Infernal,Aatrox,Zed,Orianna,Ziggs,Nami,Jayce,Rengar,Syndra,Ezreal,Blitzcrank
4522648784,0,18,3,0,4,7,2,0,0,0,0,15046,6.6,17140,208,48,-1208,-614,20.8,1504.6,37,4,1,7,4,5,1,1,0,0,16254,7.0,17754,227,44,1208,614,22.7,1625.4,Cloud,Rumble,LeeSin,Akali,Jhin,Leona,Aatrox,Khazix,Viktor,Aphelios,Nami
4481739224,1,19,5,0,6,6,9,0,0,0,0,16740,7.0,19237,238,54,218,1085,23.8,1674.0,18,4,1,6,6,8,1,1,0,0,16522,7.0,18152,229,54,-218,-1085,22.9,1652.2,Hextech,Sion,Nocturne,Mel,Aphelios,Nami,Fiora,Ambessa,Sylas,Ziggs,Blitzcrank
4525228858,1,14,3,1,13,1,10,1,1,0,1,20295,7.2,19531,258,56,6907,4512,25.8,2029.5,15,2,0,1,13,1,0,0,0,0,13388,6.2,15019,178,54,-6907,-4512,17.8,1338.8,Mountain,Ambessa,Talon,Orianna,Taliyah,Nami,Gangplank,DrMundo,Sylas,Mel,Rakan
4522283833,1,13,1,0,4,5,7,0,0,0,0,15921,7.0,18190,217,48,-594,-353,21.7,1592.1,14,1,1,5,4,7,2,1,1,0,16515,7.2,18543,235,48,594,353,23.5,1651.5,Cloud,Shen,Aatrox,Cassiopeia,MissFortune,Braum,Jax,Nidalee,Zoe,Smolder,Alistar
4473660797,0,15,0,0,10,9,13,2,1,1,0,17145,7.0,17904,192,45,-1464,-454,19.2,1714.5,15,3,1,9,10,5,0,0,0,0,18609,7.2,18358,226,46,1464,454,22.6,1860.9,Ocean,Aatrox,Nocturne,Yone,Caitlyn,Nautilus,Aatrox,Qiyana,Taliyah,Ziggs,Pyke
4516698364,1,15,2,0,5,4,7,0,0,0,0,15936,7.0,18030,205,43,554,-702,20.5,1593.6,28,0,1,4,5,4,0,0,0,0,15382,7.0,18732,179,68,-554,702,17.9,1538.2,Cloud,Aurora,Sylas,Neeko,Ashe,Janna,Gangplank,JarvanIV,Akali,Draven,Nautilus
4507824198,1,17,1,1,7,2,5,1,0,1,0,16649,7.4,19322,226,47,1256,-295,22.6,1664.9,16,6,0,2,7,1,1,1,0,0,15393,7.4,19617,268,63,-1256,295,26.8,1539.3,Ocean,KSante,Talon,Orianna,Zeri,Poppy,Fiora,Viego,Orianna,Caitlyn,Bard
4508436860,1,40,2,1,10,2,14,1,1,0,0,17618,7.0,18556,203,36,4373,4286,20.3,1761.8,13,4,0,2,10,3,0,0,0,0,13245,6.0,14270,184,24,-4373,-4286,18.4,1324.5,Cloud,Gwen,XinZhao,Irelia,Sivir,Nautilus,Ambessa,Qiyana,Jayce,Taliyah,Karma
4451008750,1,24,2,1,6,5,6,0,0,0,0,15871,6.6,17106,195,45,-245,-278,19.5,1587.1,14,2,0,5,6,6,1,1,0,0,16116,7.0,17384,221,45,245,278,22.1,1611.6,Hextech,Gangplank,Ambessa,Ahri,Jhin,Bard,Yorick,LeeSin,Mel,Draven,Braum
4456309511,0,15,1,1,8,8,7,1,0,1,1,17676,7.0,18151,206,32,393,-215,20.6,1767.6,16,1,0,8,8,9,1,1,0,0,17283,7.0,18366,223,46,-393,215,22.3,1728.3,Hextech,Vayne,Chogath,Syndra,MissFortune,Nami,Renekton,Karthus,Mel,Ziggs,Bard
4517825338,1,16,4,1,7,2,6,0,0,0,0,17423,7.4,19973,248,55,2822,2207,24.8,1742.3,24,3,0,2,7,2,1,1,0,0,14601,7.0,17766,219,64,-2822,-2207,21.9,1460.1,Cloud,Shen,Aatrox,Yone,Kaisa,Blitzcrank,Vayne,DrMundo,Yone,Zeri,Bard
4522021441,0,12,2,0,1,10,0,0,0,0,0,13410,6.4,16059,210,52,-5025,-2610,21.0,1341.0,19,4,1,10,1,16,1,1,0,0,18435,7.2,18669,228,58,5025,2610,22.8,1843.5,Ocean,Gwen,Chogath,Jayce,Draven,Pyke,KSante,Qiyana,Orianna,Xayah,Leona
4516557839,1,19,2,0,7,8,8,0,0,0,0,16992,7.0,18385,219,44,-371,-172,21.9,1699.2,30,3,1,8,7,7,1,1,0,0,17363,7.2,18557,225,65,371,172,22.5,1736.3,Cloud,Jax,Khazix,Irelia,Kaisa,Bard,Fiora,DrMundo,Neeko,Caitlyn,Thresh
4519886299,1,16,4,1,8,4,10,2,1,1,1,18678,7.0,18538,231,56,3999,2223,23.1,1867.8,13,1,0,4,8,5,0,0,0,0,14679,6.6,16315,193,42,-3999,-2223,19.3,1467.9,Infernal,Vladimir,Jayce,Zoe,Kaisa,Rakan,Riven,Ambessa,Ahri,MissFortune,Leona
4470465305,0,22,1,0,5,12,12,0,0,0,0,16220,7.0,17906,222,66,-4157,-1724,22.2,1622.0,15,1,1,12,5,24,1,1,0,0,20377,7.4,19630,257,52,4157,1724,25.7,2037.7,Ocean,Aatrox,Ambessa,Irelia,Yunara,Nautilus,Ambessa,Nocturne,Yone,Smolder,Leona
4523482714,0,31,0,0,5,12,2,0,0,0,0,14930,6.0,15593,169,56,-5298,-4670,16.9,1493.0,11,1,1,12,5,14,1,1,0,0,20228,7.4,20263,242,52,5298,4670,24.2,2022.8,Hextech,Shen,Diana,Mel,Corki,Bard,Gwen,MonkeyKing,Orianna,Kaisa,Sona
4520785581,0,12,2,0,7,8,7,0,0,0,0,16304,6.8,17825,201,51,-28,-63,20.1,1630.4,14,1,1,8,7,4,0,0,0,0,16332,6.8,17888,209,41,28,63,20.9,1633.2,Infernal,Vladimir,Karthus,Syndra,Mel,Nami,Jayce,Talon,Hwei,Lucian,Pyke
4491168583,1,51,4,0,7,5,14,1,1,0,0,17075,7.0,18159,230,52,462,579,23.0,1707.5,17,4,1,5,7,6,0,0,0,0,16613,6.6,17580,224,51,-462,-579,22.4,1661.3,Infernal,Aurora,Ambessa,Quinn,MissFortune,Rakan,Renekton,Sylas,Mel,Sivir,Renata
4501782812,0,16,4,0,5,3,5,0,0,0,0,15499,7.0,17516,225,47,-81,-1,22.5,1549.9,17,3,1,3,5,3,1,1,0,0,15580,6.8,17517,214,60,81,1,21.4,1558.0,Ocean,Jayce,Talon,Neeko,MissFortune,Senna,Sion,Viego,Zoe,Tristana,Poppy
4521124599,1,14,3,1,6,4,9,2,1,1,0,16972,7.4,19577,218,55,752,344,21.8,1697.2,15,1,0,4,6,3,0,0,0,0,16220,7.2,19233,247,68,-752,-344,24.7,1622.0,Infernal,Jayce,JarvanIV,Taliyah,Ashe,Blitzcrank,Gnar,Jayce,Cassiopeia,Ziggs,Neeko
4501847669,0,14,2,0,6,10,5,0,0,0,0,15256,6.6,16464,189,28,-1555,-357,18.9,1525.6,17,2,1,10,6,12,1,1,0,0,16811,6.8,16821,182,45,1555,357,18.2,1681.1,Mountain,Jayce,Sylas,Yasuo,Tristana,Nautilus,Gnar,Aatrox,Zoe,Taliyah,Bard
4469793505,1,15,2,0,6,3,9,0,0,0,0,16568,7.2,18645,197,52,1188,2039,19.7,1656.8,20,2,1,3,6,4,2,1,1,0,15380,6.8,16606,207,52,-1188,-2039,20.7,1538.0,Cloud,Vayne,Chogath,Irelia,Aphelios,Braum,Irelia,Viego,Akali,Yunara,Senna
4524882681,1,14,1,1,7,3,10,1,0,1,0,17326,7.2,18459,224,56,1639,-213,22.4,1732.6,17,2,0,3,7,3,1,1,0,0,15687,7.0,18672,248,68,-1639,213,24.8,1568.7,Chemtech,Fiora,LeeSin,Cassiopeia,Caitlyn,Senna,Vayne,Aatrox,Akali,Taliyah,Poppy
4520333259,1,16,5,0,6,4,7,0,0,0,0,16619,7.2,18958,226,51,1552,1488,22.6,1661.9,31,4,1,4,6,5,0,0,0,0,15067,6.8,17470,213,52,-1552,-1488,21.3,1506.7,Mountain,Gnar,Zed,Viktor,Taliyah,Blitzcrank,Gnar,Zed,Malzahar,Smolder,Alistar
4511049704,0,14,4,0,4,5,4,0,0,0,0,16295,7.2,18278,261,36,41,-936,26.1,1629.5,56,2,1,5,4,5,1,1,0,0,16254,7.2,19214,234,64,-41,936,23.4,1625.4,Infernal,Jax,Ambessa,Cassiopeia,MissFortune,Leona,Aatrox,Talon,Ekko,Ezreal,Leona
4488805966,1,12,2,1,7,4,7,1,1,0,0,15680,6.6,17099,186,52,-259,-1115,18.6,1568.0,37,1,0,4,7,4,0,0,0,0,15939,7.0,18214,227,51,259,1115,22.7,1593.9,Hextech,Gnar,Chogath,Neeko,Ashe,Pantheon,Renekton,MonkeyKing,Quinn,Sivir,Thresh
4452201690,0,15,1,1,7,7,8,0,0,0,0,16432,6.8,16967,191,36,367,-1025,19.1,1643.2,32,2,0,7,7,7,1,1,0,0,16065,7.0,17992,212,47,-367,1025,21.2,1606.5,Mountain,Sion,Talon,Akali,Corki,Renata,Irelia,Chogath,Neeko,Ashe,Braum
4523749055,1,15,3,0,10,6,9,2,1,1,2,19197,7.2,18449,219,53,2941,1850,21.9,1919.7,15,6,1,6,10,6,0,0,0,0,16256,6.6,16599,192,52,-2941,-1850,19.2,1625.6,Chemtech,Aatrox,Talon,Sylas,Lucian,Renata,Renekton,Sylas,Viktor,Ashe,Janna
4520672989,1,15,2,1,10,7,8,1,1,0,0,18468,7.2,18822,221,51,1142,283,22.1,1846.8,18,3,0,7,10,6,0,0,0,0,17326,7.2,18539,252,40,-1142,-283,25.2,1732.6,Hextech,Shen,Nidalee,Ekko,Tristana,Alistar,Vayne,Qiyana,Sylas,MissFortune,Sona
4447744489,1,21,1,1,9,5,10,0,0,0,0,18280,7.0,18115,229,35,4051,1394,22.9,1828.0,19,5,0,5,9,3,1,1,0,0,14229,6.6,16721,211,36,-4051,-1394,21.1,1422.9,Ocean,Gnar,Chogath,Sylas,Caitlyn,Janna,Jayce,Jayce,Sylas,Mel,Sona
4495628923,1,17,5,0,5,9,7,0,0,0,0,16103,6.6,17019,193,48,-2419,-1437,19.3,1610.3,50,5,1,9,5,14,1,0,1,0,18522,7.0,18456,246,40,2419,1437,24.6,1852.2,Chemtech,Vayne,Rengar,Orianna,Kaisa,Janna,Gangplank,Diana,Ekko,Jhin,Rakan
4423079773,1,16,4,1,6,4,8,2,1,1,0,16832,7.2,18675,221,65,1624,1008,22.1,1683.2,17,1,0,4,6,5,0,0,0,0,15208,7.0,17667,238,33,-1624,-1008,23.8,1520.8,Chemtech,Shen,XinZhao,Cassiopeia,Xayah,Bard,Vladimir,MonkeyKing,Viktor,Sivir,Braum
4525132026,0,36,1,0,3,8,5,1,1,0,0,15028,6.8,17228,232,40,-2254,-379,23.2,1502.8,18,3,1,8,3,8,0,0,0,0,17282,7.0,17607,232,48,2254,379,23.2,1728.2,Mountain,Aurora,Nidalee,Neeko,Ezreal,Bard,Shen,Sylas,Zoe,Kalista,Leona
4496068567,1,13,2,1,9,5,6,1,0,1,0,17076,7.2,18945,194,54,834,1853,19.4,1707.6,16,0,0,5,9,2,0,0,0,0,16242,6.6,17092,238,36,-834,-1853,23.8,1624.2,Hextech,Aurora,Qiyana,Cassiopeia,Ezreal,Rell,Sion,Ambessa,Akali,Jhin,Blitzcrank
4503581851,1,20,2,1,7,4,6,0,0,0,0,16745,6.8,17283,210,35,2150,1104,21.0,1674.5,14,4,0,4,7,3,0,0,0,0,14595,6.6,16179,187,50,-2150,-1104,18.7,1459.5,Hextech,Rumble,Diana,Yasuo,Caitlyn,Rell,Riven,MonkeyKing,Irelia,Draven,Thresh
4487682437,1,15,2,0,4,8,4,1,0,1,0,15658,6.6,17351,222,42,-1624,-2019,22.2,1565.8,16,1,1,8,4,8,1,1,0,0,17282,7.4,19370,207,61,1624,2019,20.7,1728.2,Infernal,Vladimir,Chogath,Taliyah,Taliyah,Thresh,KSante,Aatrox,Yone,Mel,Braum
4522601475,1,8,0,1,6,5,6,1,0,1,0,15760,7.2,18719,167,72,-2072,412,16.7,1576.0,16,2,0,5,6,2,1,1,0,1,17832,7.0,18307,268,51,2072,-412,26.8,1783.2,Infernal,Gwen,Qiyana,Taliyah,Kalista,Lulu,KSante,Ambessa,Syndra,Draven,Rakan
4496837103,0,13,2,0,2,7,3,1,0,1,0,14624,6.8,16881,210,57,-2089,537,21.0,1462.4,39,5,1,7,2,10,0,0,0,0,16713,6.6,16344,215,38,2089,-537,21.5,1671.3,Cloud,Aurora,Zed,Zoe,Taliyah,Bard,Jayce,Ambessa,Neeko,Lucian,Rell
4497765026,1,10,4,0,2,3,1,0,0,0,0,15568,7.0,18302,245,48,542,1212,24.5,1556.8,16,1,1,3,2,4,1,1,0,0,15026,6.6,17090,209,62,-542,-1212,20.9,1502.6,Infernal,Fiora,JarvanIV,Cassiopeia,Lucian,Alistar,Vladimir,Sylas,Orianna,Zeri,Nami
4438388290,0,17,2,0,6,7,4,1,0,1,0,16331,7.2,17920,231,49,-226,-221,23.1,1633.1,37,3,1,7,6,7,0,0,0,0,16557,7.0,18141,226,54,226,221,22.6,1655.7,Hextech,Vayne,Aatrox,Ahri,Sivir,Braum,Sion,Talon,Yone,MissFortune,Leona
4524881998,1,32,2,1,7,5,7,2,1,1,0,17204,7.4,18986,240,60,316,10,24.0,1720.4,36,1,0,5,7,4,0,0,0,0,16888,7.0,18976,236,48,-316,-10,23.6,1688.8,Ocean,Vayne,Khazix,Ekko,Ziggs,Nautilus,Jayce,Chogath,Yasuo,Caitlyn,Lulu
4495074549,0,16,4,1,3,6,3,0,0,0,0,14910,6.6,15466,195,36,-821,-2540,19.5,1491.0,44,3,0,6,3,4,1,1,0,0,15731,6.8,18006,206,67,821,2540,20.6,1573.1,Infernal,Riven,DrMundo,Cassiopeia,Ezreal,Blitzcrank,Vladimir,Karthus,Syndra,Corki,Rell
4518759823,1,37,3,1,12,5,15,1,1,0,0,19141,7.6,20647,192,60,4294,4438,19.2,1914.1,15,2,0,5,12,3,0,0,0,0,14847,6.4,16209,210,36,-4294,-4438,21.0,1484.7,Hextech,Jayce,Nocturne,Ryze,Xayah,Rakan,Yorick,Viego,Sylas,Kalista,Rell
4481631636,0,19,4,0,2,8,1,0,0,0,0,14208,7.0,17036,194,64,-4891,-2335,19.4,1420.8,20,1,1,8,2,8,1,0,1,1,19099,7.2,19371,266,40,4891,2335,26.6,1909.9,Infernal,Irelia,Karthus,Malzahar,Ashe,Rakan,Gnar,Aatrox,Malzahar,Kalista,Neeko
4490315006,1,21,3,0,9,4,7,1,1,0,0,17951,6.8,18031,234,44,3432,2317,23.4,1795.1,16,1,1,4,9,9,0,0,0,0,14519,6.4,15714,183,45,-3432,-2317,18.3,1451.9,Ocean,Yorick,Ambessa,Sylas,Caitlyn,Bard,Shen,Nocturne,Taliyah,Kaisa,Rakan
4521403114,1,15,2,1,7,8,8,1,1,0,0,16142,6.8,17610,197,62,-563,-812,19.7,1614.2,24,4,0,8,7,12,0,0,0,0,16705,7.0,18422,207,48,563,812,20.7,1670.5,Cloud,Renekton,Qiyana,Irelia,Sivir,Nami,Vladimir,Nidalee,Yasuo,Zeri,Blitzcrank
4521688394,1,15,4,0,4,4,5,0,0,0,0,16333,7.2,19527,237,65,60,-341,23.7,1633.3,23,5,1,4,4,3,1,1,0,0,16273,7.6,19868,252,80,-60,341,25.2,1627.3,Hextech,Renekton,JarvanIV,Hwei,Taliyah,Janna,Yorick,Aatrox,Ahri,Draven,Poppy
4501386832,0,19,1,1,8,2,11,0,0,0,0,17526,6.8,17824,222,63,2761,680,22.2,1752.6,13,3,0,2,8,2,1,1,0,0,14765,6.8,17144,216,64,-2761,-680,21.6,1476.5,Ocean,Aurora,Jayce,Viktor,Aphelios,Rakan,Jayce,Ambessa,Ahri,Sivir,Senna
4515233268,1,14,4,1,7,7,7,2,1,1,0,17381,7.2,20017,221,76,1542,2179,22.1,1738.1,17,2,0,7,7,4,0,0,0,0,15839,7.0,17838,204,48,-1542,-2179,20.4,1583.9,Cloud,Renekton,LeeSin,Ekko,Mel,Rell,Ambessa,Nidalee,Ekko,Kalista,Lulu
4522201208,0,35,1,0,5,3,5,1,0,1,1,17854,7.4,20383,230,56,2323,2120,23.0,1785.4,13,1,1,3,5,2,0,0,0,0,15531,7.0,18263,219,52,-2323,-2120,21.9,1553.1,Chemtech,Vayne,Diana,Syndra,Ziggs,Rell,Renekton,Khazix,Taliyah,Kaisa,Rell
4515342785,0,15,2,1,6,5,4,1,1,0,0,15698,7.0,17468,206,59,-1143,-859,20.6,1569.8,15,1,0,5,6,3,1,0,1,0,16841,7.0,18327,259,50,1143,859,25.9,1684.1,Chemtech,Ambessa,Rengar,Sylas,Lucian,Lulu,Zaahen,LeeSin,Quinn,Mel,Blitzcrank
4483621634,1,19,3,0,6,7,4,0,0,0,0,16039,7.0,17942,195,49,-665,-571,19.5,1603.9,16,3,1,7,6,5,1,1,0,0,16704,7.0,18513,231,52,665,571,23.1,1670.4,Hextech,Vladimir,Sylas,Ekko,Taliyah,Rakan,Jayce,Rengar,Ahri,Taliyah,Poppy
